Time, Perror, Wtx, Tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, erro e total, reenvios, Tout total;
1504, 0.0, 9, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 5, 0, 0, 5, 5, 5, 0, 0, 5, 7, 5, 0, 0, 5, 9, 5, 0, 0, 5, 10, 5, 0, 0, 5, 6, 6, 0, 0, 6, 8, 6, 0, 0, 6, 13, 2, 0, 0, 2, 15, 2, 0, 0, 2, 14, 3, 0, 0, 3, 12, 6, 0, 0, 6, 11, 7, 0, 0, 7, 17, 4, 0, 0, 4, 18, 4, 0, 0, 4, 19, 5, 0, 0, 5, 16, 7, 0, 0, 7, 0, 63, 63;
1514, 0.0, 9, 2, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 0, 0, 2, 7, 2, 0, 0, 2, 8, 2, 0, 0, 2, 9, 2, 0, 0, 2, 10, 3, 0, 0, 3, 6, 5, 0, 0, 5, 15, 4, 0, 0, 4, 11, 5, 0, 0, 5, 14, 5, 0, 0, 5, 16, 5, 0, 0, 5, 13, 6, 0, 0, 6, 12, 7, 0, 0, 7, 19, 5, 0, 0, 5, 18, 7, 0, 0, 7, 17, 8, 0, 0, 8, 0, 53, 53;
1530, 0.0, 9, 3, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 4, 2, 0, 0, 2, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 7, 2, 0, 0, 2, 3, 5, 0, 0, 5, 8, 5, 0, 0, 5, 9, 5, 0, 0, 5, 12, 4, 0, 0, 4, 13, 4, 0, 0, 4, 11, 5, 0, 0, 5, 10, 6, 0, 0, 6, 14, 5, 0, 0, 5, 17, 2, 0, 0, 2, 18, 2, 0, 0, 2, 15, 6, 0, 0, 6, 16, 4, 0, 0, 4, 19, 4, 0, 0, 4, 0, 49, 49;
1551, 0.0, 9, 4, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 3, 0, 0, 3, 1, 4, 0, 0, 4, 8, 4, 0, 0, 4, 9, 4, 0, 0, 4, 5, 6, 0, 0, 6, 10, 6, 0, 0, 6, 7, 8, 0, 0, 8, 6, 11, 0, 0, 11, 14, 8, 0, 0, 8, 11, 11, 0, 0, 11, 12, 10, 0, 0, 10, 13, 9, 0, 0, 9, 16, 7, 0, 0, 7, 15, 9, 0, 0, 9, 17, 8, 0, 0, 8, 19, 5, 0, 0, 5, 18, 9, 0, 0, 9, 0, 105, 105;
1611, 0.0, 9, 5, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 2, 0, 3, 0, 0, 3, 5, 3, 0, 0, 3, 6, 3, 0, 0, 3, 7, 3, 0, 0, 3, 8, 3, 0, 0, 3, 9, 3, 0, 0, 3, 10, 3, 0, 0, 3, 14, 2, 0, 0, 2, 12, 3, 0, 0, 3, 15, 2, 0, 0, 2, 11, 4, 0, 0, 4, 13, 3, 0, 0, 3, 16, 3, 0, 0, 3, 17, 3, 0, 0, 3, 18, 3, 0, 0, 3, 19, 5, 0, 0, 5, 0, 34, 34;
1641, 0.0, 10, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 2, 0, 0, 2, 7, 2, 0, 0, 2, 8, 2, 0, 0, 2, 5, 4, 0, 0, 4, 6, 5, 0, 0, 5, 10, 5, 0, 0, 5, 12, 5, 0, 0, 5, 13, 5, 0, 0, 5, 9, 6, 0, 0, 6, 14, 6, 0, 0, 6, 15, 6, 0, 0, 6, 11, 10, 0, 0, 10, 19, 6, 0, 0, 6, 16, 9, 0, 0, 9, 18, 7, 0, 0, 7, 17, 9, 0, 0, 9, 0, 73, 73;
1652, 0.0, 10, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 2, 2, 0, 0, 2, 4, 2, 0, 0, 2, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 7, 2, 0, 0, 2, 8, 2, 0, 0, 2, 10, 2, 0, 0, 2, 13, 1, 0, 0, 1, 11, 3, 0, 0, 3, 12, 4, 0, 0, 4, 9, 7, 0, 0, 7, 14, 6, 0, 0, 6, 16, 6, 0, 0, 6, 17, 6, 0, 0, 6, 18, 6, 0, 0, 6, 19, 6, 0, 0, 6, 15, 9, 0, 0, 9, 0, 51, 51;
1670, 0.0, 10, 3, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 2, 0, 0, 2, 1, 3, 0, 0, 3, 3, 3, 0, 0, 3, 10, 3, 0, 0, 3, 6, 4, 0, 0, 4, 7, 4, 0, 0, 4, 9, 4, 0, 0, 4, 8, 6, 0, 0, 6, 14, 4, 0, 0, 4, 11, 6, 0, 0, 6, 16, 4, 0, 0, 4, 12, 6, 0, 0, 6, 17, 4, 0, 0, 4, 13, 7, 0, 0, 7, 18, 5, 0, 0, 5, 15, 7, 0, 0, 7, 19, 7, 0, 0, 7, 0, 62, 62;
1698, 0.0, 10, 4, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 0, 0, 2, 6, 4, 0, 0, 4, 2, 5, 0, 0, 5, 7, 5, 0, 0, 5, 8, 5, 0, 0, 5, 4, 7, 0, 0, 7, 9, 7, 0, 0, 7, 13, 6, 0, 0, 6, 14, 4, 0, 0, 4, 10, 8, 0, 0, 8, 15, 4, 0, 0, 4, 11, 8, 0, 0, 8, 16, 5, 0, 0, 5, 12, 10, 0, 0, 10, 18, 5, 0, 0, 5, 17, 8, 0, 0, 8, 19, 7, 0, 0, 7, 0, 83, 83;
1746, 0.0, 10, 5, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 0, 5, 0, 0, 5, 6, 5, 0, 0, 5, 7, 5, 0, 0, 5, 5, 6, 0, 0, 6, 8, 6, 0, 0, 6, 13, 5, 0, 0, 5, 11, 6, 0, 0, 6, 9, 7, 0, 0, 7, 10, 7, 0, 0, 7, 14, 4, 0, 0, 4, 15, 4, 0, 0, 4, 12, 9, 0, 0, 9, 19, 4, 0, 0, 4, 16, 5, 0, 0, 5, 17, 5, 0, 0, 5, 18, 5, 0, 0, 5, 0, 73, 73;
1791, 0.1, 1, 1, 0, 4, 0, 0, 4, 1, 3, 0, 0, 3, 2, 9, 1, 0, 9, 3, 1, 0, 0, 1, 4, 7, 1, 0, 7, 5, 2, 0, 0, 2, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 3, 0, 0, 3, 10, 8, 0, 0, 8, 11, 9, 1, 0, 9, 12, 1, 0, 0, 1, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 15, 2, 1, 0, 2, 16, 1, 0, 0, 1, 17, 2, 0, 0, 2, 18, 3, 1, 0, 3, 19, 1, 0, 0, 1, 5, 41, 41;
1832, 0.1, 1, 2, 0, 2, 1, 0, 2, 1, 3, 1, 0, 3, 2, 1, 0, 0, 1, 3, 3, 0, 0, 3, 4, 1, 0, 0, 1, 5, 3, 0, 0, 3, 6, 2, 0, 0, 2, 7, 2, 0, 0, 2, 8, 2, 1, 0, 2, 9, 9, 2, 0, 9, 10, 5, 1, 0, 5, 11, 1, 0, 0, 1, 12, 1, 0, 0, 1, 13, 3, 1, 0, 3, 14, 1, 0, 0, 1, 15, 6, 0, 0, 6, 16, 3, 1, 0, 3, 17, 3, 0, 0, 3, 18, 1, 0, 0, 1, 19, 1, 0, 0, 1, 8, 33, 33;
1898, 0.1, 1, 3, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 2, 0, 0, 2, 5, 1, 0, 0, 1, 6, 3, 0, 0, 3, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 10, 2, 0, 0, 2, 11, 2, 0, 0, 2, 12, 5, 1, 0, 5, 13, 1, 0, 0, 1, 14, 3, 0, 0, 3, 15, 4, 0, 0, 4, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 18, 2, 0, 0, 2, 19, 1, 0, 0, 1, 1, 15, 15;
1944, 0.1, 1, 4, 0, 4, 1, 0, 4, 1, 4, 1, 0, 4, 2, 3, 0, 0, 3, 3, 2, 0, 0, 2, 4, 1, 0, 0, 1, 5, 2, 0, 0, 2, 6, 3, 0, 0, 3, 7, 2, 0, 0, 2, 8, 5, 2, 0, 5, 9, 1, 0, 0, 1, 10, 2, 0, 0, 2, 11, 1, 0, 0, 1, 12, 2, 0, 0, 2, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 15, 7, 1, 0, 7, 16, 1, 0, 0, 1, 17, 7, 3, 0, 7, 18, 2, 0, 0, 2, 19, 1, 0, 0, 1, 8, 32, 32;
2072, 0.1, 1, 5, 0, 2, 0, 0, 2, 1, 1, 0, 0, 1, 2, 4, 1, 0, 4, 3, 1, 0, 0, 1, 4, 2, 0, 0, 2, 5, 2, 0, 0, 2, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 10, 2, 0, 0, 2, 11, 3, 0, 0, 3, 12, 3, 0, 0, 3, 13, 2, 0, 0, 2, 14, 1, 0, 0, 1, 15, 3, 1, 0, 3, 16, 1, 0, 0, 1, 17, 2, 0, 0, 2, 18, 2, 0, 0, 2, 19, 3, 0, 0, 3, 2, 18, 18;
2162, 0.1, 2, 1, 0, 3, 1, 0, 3, 1, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 2, 0, 0, 2, 4, 3, 0, 0, 3, 6, 2, 1, 0, 2, 5, 5, 1, 0, 5, 7, 2, 0, 0, 2, 8, 4, 0, 0, 4, 10, 2, 0, 0, 2, 9, 7, 2, 0, 7, 11, 3, 0, 0, 3, 13, 2, 0, 0, 2, 14, 1, 0, 0, 1, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 12, 3, 1, 0, 3, 18, 2, 0, 0, 2, 19, 1, 0, 0, 1, 17, 5, 4, 0, 5, 10, 34, 34;
2180, 0.1, 2, 2, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 3, 2, 0, 0, 2, 4, 1, 0, 0, 1, 2, 4, 0, 0, 4, 6, 2, 0, 0, 2, 7, 1, 0, 0, 1, 8, 2, 0, 0, 2, 5, 5, 2, 0, 5, 10, 2, 0, 0, 2, 9, 3, 0, 0, 3, 12, 1, 0, 0, 1, 11, 3, 0, 0, 3, 14, 2, 0, 0, 2, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 13, 5, 1, 0, 5, 18, 1, 0, 0, 1, 19, 1, 0, 0, 1, 17, 3, 0, 0, 3, 3, 23, 23;
2204, 0.1, 2, 3, 0, 1, 0, 0, 1, 1, 4, 1, 0, 4, 2, 4, 1, 0, 4, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 3, 2, 0, 0, 2, 7, 1, 0, 0, 1, 8, 2, 0, 0, 2, 6, 3, 0, 0, 3, 9, 2, 1, 0, 2, 11, 2, 1, 0, 2, 10, 4, 1, 0, 4, 12, 2, 0, 0, 2, 13, 3, 0, 0, 3, 14, 4, 0, 0, 4, 16, 2, 0, 0, 2, 17, 1, 0, 0, 1, 15, 4, 0, 0, 4, 19, 1, 0, 0, 1, 18, 4, 1, 0, 4, 6, 28, 28;
2250, 0.1, 2, 4, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 4, 0, 0, 4, 1, 5, 0, 0, 5, 4, 2, 1, 0, 2, 6, 2, 0, 0, 2, 5, 5, 0, 0, 5, 7, 6, 0, 0, 6, 8, 5, 1, 0, 5, 10, 1, 0, 0, 1, 11, 1, 0, 0, 1, 9, 4, 1, 0, 4, 13, 4, 1, 0, 4, 12, 6, 0, 0, 6, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 18, 2, 0, 0, 2, 14, 4, 1, 0, 4, 19, 3, 0, 0, 3, 5, 39, 39;
2330, 0.1, 2, 5, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 4, 2, 0, 4, 6, 4, 0, 0, 4, 7, 2, 0, 0, 2, 9, 1, 0, 0, 1, 10, 2, 0, 0, 2, 8, 3, 0, 0, 3, 12, 7, 2, 0, 7, 11, 8, 0, 0, 8, 14, 1, 0, 0, 1, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 17, 2, 0, 0, 2, 13, 8, 0, 0, 8, 18, 6, 1, 0, 6, 19, 1, 0, 0, 1, 5, 36, 36;
2420, 0.1, 3, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 3, 3, 1, 0, 3, 4, 3, 0, 0, 3, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 5, 4, 0, 0, 4, 10, 4, 1, 0, 4, 6, 5, 0, 0, 5, 11, 3, 1, 0, 3, 13, 1, 0, 0, 1, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 14, 4, 0, 0, 4, 12, 12, 1, 0, 12, 18, 9, 0, 0, 9, 17, 12, 3, 0, 12, 19, 3, 1, 0, 3, 8, 52, 52;
2438, 0.1, 3, 2, 2, 1, 0, 0, 1, 3, 3, 1, 0, 3, 0, 4, 0, 0, 4, 4, 2, 0, 0, 2, 1, 5, 0, 0, 5, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 5, 3, 0, 0, 3, 10, 1, 0, 0, 1, 6, 3, 0, 0, 3, 12, 1, 0, 0, 1, 13, 1, 0, 0, 1, 11, 2, 0, 0, 2, 9, 5, 1, 0, 5, 16, 1, 0, 0, 1, 14, 4, 0, 0, 4, 17, 2, 0, 0, 2, 19, 1, 0, 0, 1, 18, 2, 0, 0, 2, 15, 6, 1, 0, 6, 3, 29, 29;
2460, 0.1, 3, 3, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 5, 2, 0, 5, 5, 5, 0, 0, 5, 6, 5, 0, 0, 5, 8, 1, 0, 0, 1, 10, 1, 0, 0, 1, 11, 1, 0, 0, 1, 9, 3, 0, 0, 3, 7, 4, 0, 0, 4, 13, 2, 0, 0, 2, 15, 1, 0, 0, 1, 12, 4, 0, 0, 4, 16, 2, 1, 0, 2, 14, 3, 1, 0, 3, 19, 1, 0, 0, 1, 17, 3, 0, 0, 3, 18, 3, 1, 0, 3, 5, 28, 28;
2490, 0.1, 3, 4, 2, 1, 0, 0, 1, 1, 2, 0, 0, 2, 4, 1, 0, 0, 1, 3, 2, 1, 0, 2, 0, 3, 0, 0, 3, 5, 2, 0, 0, 2, 8, 4, 2, 0, 4, 9, 1, 0, 0, 1, 10, 1, 0, 0, 1, 6, 6, 0, 0, 6, 11, 2, 0, 0, 2, 7, 7, 0, 0, 7, 12, 3, 1, 0, 3, 15, 1, 0, 0, 1, 13, 3, 0, 0, 3, 14, 2, 0, 0, 2, 18, 1, 0, 0, 1, 16, 2, 0, 0, 2, 17, 2, 0, 0, 2, 19, 4, 1, 0, 4, 5, 30, 30;
2538, 0.1, 3, 5, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 4, 2, 1, 0, 2, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 8, 1, 0, 0, 1, 10, 1, 0, 0, 1, 11, 1, 0, 0, 1, 7, 2, 0, 0, 2, 9, 3, 0, 0, 3, 13, 3, 0, 0, 3, 14, 2, 0, 0, 2, 12, 4, 0, 0, 4, 17, 1, 0, 0, 1, 15, 2, 0, 0, 2, 19, 2, 0, 0, 2, 18, 3, 2, 0, 3, 16, 6, 1, 0, 6, 4, 23, 23;
2589, 0.1, 4, 1, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 7, 1, 0, 0, 1, 4, 2, 0, 0, 2, 8, 1, 0, 0, 1, 6, 2, 0, 0, 2, 9, 2, 0, 0, 2, 11, 2, 0, 0, 2, 10, 3, 0, 0, 3, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 12, 4, 0, 0, 4, 17, 2, 0, 0, 2, 13, 4, 0, 0, 4, 14, 5, 1, 0, 5, 18, 3, 0, 0, 3, 19, 3, 0, 0, 3, 1, 23, 23;
2595, 0.1, 4, 2, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 3, 2, 0, 0, 2, 2, 3, 0, 0, 3, 1, 6, 0, 0, 6, 8, 6, 1, 0, 6, 7, 7, 2, 0, 7, 9, 4, 0, 0, 4, 10, 4, 0, 0, 4, 6, 19, 4, 0, 19, 12, 12, 1, 0, 12, 11, 13, 3, 0, 13, 15, 1, 0, 0, 1, 17, 1, 0, 0, 1, 14, 2, 0, 0, 2, 13, 11, 1, 0, 11, 18, 2, 0, 0, 2, 19, 4, 1, 0, 4, 16, 5, 0, 0, 5, 13, 85, 85;
2641, 0.1, 4, 3, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 2, 0, 0, 2, 1, 5, 3, 0, 5, 8, 4, 0, 0, 4, 7, 5, 0, 0, 5, 9, 2, 0, 0, 2, 6, 8, 0, 0, 8, 10, 4, 0, 0, 4, 11, 4, 0, 0, 4, 14, 1, 0, 0, 1, 16, 1, 0, 0, 1, 12, 6, 2, 0, 6, 13, 4, 0, 0, 4, 18, 2, 0, 0, 2, 17, 6, 0, 0, 6, 15, 7, 2, 0, 7, 19, 5, 1, 0, 5, 8, 50, 50;
2683, 0.1, 4, 4, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 2, 2, 1, 0, 2, 3, 2, 0, 0, 2, 8, 1, 0, 0, 1, 4, 3, 0, 0, 3, 9, 2, 0, 0, 2, 7, 3, 0, 0, 3, 11, 2, 0, 0, 2, 12, 2, 0, 0, 2, 10, 4, 1, 0, 4, 14, 2, 0, 0, 2, 16, 1, 0, 0, 1, 13, 4, 0, 0, 4, 18, 3, 0, 0, 3, 19, 2, 0, 0, 2, 17, 4, 0, 0, 4, 15, 5, 3, 0, 5, 5, 26, 26;
2711, 0.1, 4, 5, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 6, 2, 0, 0, 2, 5, 3, 1, 0, 3, 2, 4, 1, 0, 4, 7, 3, 0, 0, 3, 11, 1, 0, 0, 1, 9, 2, 0, 0, 2, 10, 2, 0, 0, 2, 8, 4, 0, 0, 4, 14, 2, 0, 0, 2, 16, 1, 0, 0, 1, 13, 3, 2, 0, 3, 15, 3, 0, 0, 3, 12, 5, 1, 0, 5, 17, 3, 0, 0, 3, 18, 3, 0, 0, 3, 19, 3, 0, 0, 3, 5, 29, 29;
2751, 0.1, 5, 1, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 2, 0, 0, 2, 5, 2, 1, 0, 2, 1, 5, 0, 0, 5, 6, 5, 0, 0, 5, 4, 6, 0, 0, 6, 7, 5, 1, 0, 5, 11, 1, 0, 0, 1, 8, 5, 1, 0, 5, 10, 2, 0, 0, 2, 13, 1, 0, 0, 1, 12, 2, 0, 0, 2, 9, 4, 1, 0, 4, 15, 3, 1, 0, 3, 16, 3, 0, 0, 3, 17, 3, 1, 0, 3, 18, 2, 0, 0, 2, 14, 13, 4, 0, 13, 19, 11, 3, 0, 11, 13, 57, 57;
2768, 0.1, 5, 2, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 2, 0, 4, 2, 0, 4, 5, 4, 0, 0, 4, 1, 5, 0, 0, 5, 9, 2, 0, 0, 2, 8, 3, 0, 0, 3, 7, 5, 0, 0, 5, 6, 6, 0, 0, 6, 11, 2, 1, 0, 2, 10, 3, 0, 0, 3, 12, 2, 1, 0, 2, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 13, 4, 1, 0, 4, 14, 4, 1, 0, 4, 15, 4, 0, 0, 4, 19, 5, 1, 0, 5, 18, 7, 1, 0, 7, 8, 46, 46;
2792, 0.1, 5, 3, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 1, 0, 2, 8, 1, 0, 0, 1, 6, 3, 1, 0, 3, 4, 4, 0, 0, 4, 7, 3, 0, 0, 3, 9, 4, 0, 0, 4, 5, 9, 3, 0, 9, 10, 7, 3, 0, 7, 15, 1, 0, 0, 1, 11, 7, 1, 0, 7, 12, 7, 0, 0, 7, 16, 2, 0, 0, 2, 13, 6, 0, 0, 6, 17, 3, 1, 0, 3, 18, 4, 0, 0, 4, 14, 9, 0, 0, 9, 19, 10, 2, 0, 10, 13, 66, 66;
2846, 0.1, 5, 4, 1, 1, 0, 0, 1, 2, 2, 0, 0, 2, 4, 3, 0, 0, 3, 0, 4, 0, 0, 4, 6, 3, 0, 0, 3, 5, 4, 0, 0, 4, 3, 5, 0, 0, 5, 7, 4, 0, 0, 4, 11, 3, 0, 0, 3, 8, 4, 0, 0, 4, 9, 4, 0, 0, 4, 12, 4, 0, 0, 4, 14, 3, 1, 0, 3, 10, 8, 1, 0, 8, 15, 6, 2, 0, 6, 13, 7, 2, 0, 7, 18, 3, 0, 0, 3, 19, 2, 0, 0, 2, 17, 5, 1, 0, 5, 16, 6, 1, 0, 6, 8, 61, 61;
2899, 0.1, 5, 5, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 4, 1, 0, 0, 1, 2, 2, 0, 0, 2, 6, 2, 1, 0, 2, 5, 4, 0, 0, 4, 3, 7, 2, 0, 7, 7, 7, 0, 0, 7, 9, 6, 0, 0, 6, 8, 7, 0, 0, 7, 11, 3, 0, 0, 3, 14, 2, 0, 0, 2, 13, 3, 0, 0, 3, 10, 7, 0, 0, 7, 12, 4, 0, 0, 4, 15, 2, 0, 0, 2, 16, 3, 0, 0, 3, 17, 3, 0, 0, 3, 18, 3, 0, 0, 3, 19, 5, 0, 0, 5, 3, 53, 53;
2964, 0.1, 6, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 3, 0, 0, 3, 0, 4, 2, 0, 4, 5, 4, 0, 0, 4, 7, 4, 0, 0, 4, 10, 2, 0, 0, 2, 6, 5, 1, 0, 5, 8, 5, 0, 0, 5, 11, 4, 0, 0, 4, 13, 3, 0, 0, 3, 12, 4, 1, 0, 4, 9, 6, 0, 0, 6, 16, 2, 0, 0, 2, 18, 2, 0, 0, 2, 14, 5, 0, 0, 5, 19, 2, 0, 0, 2, 17, 3, 1, 0, 3, 15, 5, 1, 0, 5, 6, 46, 46;
2972, 0.1, 6, 2, 1, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 2, 2, 3, 0, 0, 3, 0, 4, 0, 0, 4, 5, 4, 1, 0, 4, 6, 4, 0, 0, 4, 8, 3, 0, 0, 3, 11, 1, 0, 0, 1, 9, 3, 0, 0, 3, 10, 3, 0, 0, 3, 7, 7, 0, 0, 7, 14, 5, 0, 0, 5, 12, 6, 0, 0, 6, 13, 6, 0, 0, 6, 15, 5, 1, 0, 5, 19, 1, 0, 0, 1, 18, 2, 0, 0, 2, 17, 4, 0, 0, 4, 16, 6, 1, 0, 6, 3, 51, 51;
2992, 0.1, 6, 3, 2, 1, 0, 0, 1, 1, 2, 0, 0, 2, 0, 3, 0, 0, 3, 5, 3, 0, 0, 3, 7, 2, 1, 0, 2, 3, 4, 0, 0, 4, 8, 2, 0, 0, 2, 4, 5, 1, 0, 5, 9, 3, 0, 0, 3, 10, 4, 2, 0, 4, 6, 8, 1, 0, 8, 14, 4, 0, 0, 4, 11, 6, 0, 0, 6, 15, 4, 1, 0, 4, 13, 7, 0, 0, 7, 16, 4, 0, 0, 4, 12, 12, 3, 0, 12, 19, 7, 1, 0, 7, 17, 9, 1, 0, 9, 18, 8, 0, 0, 8, 11, 78, 78;
3037, 0.1, 6, 4, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 3, 1, 0, 3, 6, 3, 1, 0, 3, 3, 4, 2, 0, 4, 7, 4, 0, 0, 4, 4, 6, 1, 0, 6, 8, 4, 0, 0, 4, 5, 6, 0, 0, 6, 13, 1, 0, 0, 1, 11, 4, 0, 0, 4, 12, 3, 0, 0, 3, 10, 6, 1, 0, 6, 9, 8, 0, 0, 8, 15, 5, 1, 0, 5, 17, 5, 0, 0, 5, 16, 7, 2, 0, 7, 14, 9, 0, 0, 9, 18, 7, 0, 0, 7, 19, 6, 0, 0, 6, 9, 73, 73;
3093, 0.1, 6, 5, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0, 2, 5, 2, 0, 0, 2, 7, 2, 0, 0, 2, 10, 1, 0, 0, 1, 8, 4, 1, 0, 4, 9, 4, 0, 0, 4, 6, 7, 1, 0, 7, 14, 4, 0, 0, 4, 11, 7, 0, 0, 7, 15, 5, 0, 0, 5, 13, 8, 1, 0, 8, 16, 4, 1, 0, 4, 12, 9, 1, 0, 9, 17, 5, 0, 0, 5, 19, 5, 0, 0, 5, 18, 13, 0, 0, 13, 6, 67, 67;
3188, 0.1, 7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 2, 6, 2, 0, 0, 2, 2, 4, 0, 0, 4, 7, 4, 0, 0, 4, 8, 4, 1, 0, 4, 9, 4, 0, 0, 4, 5, 5, 2, 0, 5, 14, 2, 0, 0, 2, 12, 3, 0, 0, 3, 10, 5, 0, 0, 5, 13, 3, 0, 0, 3, 15, 3, 0, 0, 3, 11, 6, 3, 0, 6, 16, 3, 1, 0, 3, 18, 2, 0, 0, 2, 19, 2, 0, 0, 2, 17, 8, 2, 0, 8, 9, 45, 45;
3199, 0.1, 7, 2, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 2, 0, 0, 2, 3, 2, 0, 0, 2, 4, 2, 0, 0, 2, 6, 2, 0, 0, 2, 7, 3, 1, 0, 3, 9, 2, 0, 0, 2, 5, 4, 1, 0, 4, 8, 4, 1, 0, 4, 10, 3, 0, 0, 3, 13, 2, 1, 0, 2, 15, 1, 0, 0, 1, 11, 4, 0, 0, 4, 14, 4, 1, 0, 4, 16, 3, 0, 0, 3, 12, 7, 0, 0, 7, 18, 5, 0, 0, 5, 19, 7, 3, 0, 7, 17, 8, 2, 0, 8, 10, 47, 47;
